사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
세븐일레븐 월드메르디앙점,편의점,서울특별시 금천구 가산디지털2로 123 월드메르디앙2차 지상1층 104호 (가산동),189202.6002,441848.243
세븐일레븐 은평 응암점,편의점,서울특별시 은평구 은평로 90 1층 (응암동),192681.332,455227.3845
세븐일레븐 은평세느강점,편의점,서울특별시 은평구 진관3로 15-35 1001동 제지상1층 제상가101호 (진관동 은평뉴타운 구파발),193198.0577,460290.2165
세븐일레븐 은평역촌동점,편의점,서울특별시 은평구 갈현로11길 25 1층 (역촌동),191788.6153,455848.9556
세븐일레븐 은평우물골점,편의점,서울특별시 은평구 진관2로 57-7 253동 지하1층 상가B109호 (진관동 은평뉴타운 우물골),193202.9119,459204.6494
세븐일레븐 은평청구점,편의점,서울특별시 은평구 통일로83길 6 1층 (갈현동),192811.4529,457643.706
세븐일레븐 을지로광희점,편의점,서울특별시 중구 을지로 258 1층 (을지로6가),200512.7954,451530.4751
세븐일레븐 응암서부점,편의점,서울특별시 은평구 은평로 145 (응암동 1층),193195.8818,455407.6868
세븐일레븐 응암서희점,편의점,서울특별시 은평구 응암로 152 1층 101호 (응암동),192485.2274,453707.5883
세븐일레븐 이대1호점,편의점,서울특별시 서대문구 신촌역로 13 세오빌딩 1층 (대현동),194852.827,450616.4197
세븐일레븐 이대역점,편의점,서울특별시 마포구 대흥로30길 14 1층 (염리동),195236.4227,450442.2608
세븐일레븐 이대파라타워점,편의점,서울특별시 서대문구 신촌로 163 파라타워 1층 101호 (대현동),194993.751,450520.5231
세븐일레븐 이문대화점,편의점,서울특별시 동대문구 천장산로 31 1층 (이문동),205023.2558,455159.3268
세븐일레븐 이수남성점,편의점,서울특별시 동작구 동작대로29가길 33 제1층 제101호 (사당동 도성빌딩),198297.4996,443030.2548
세븐일레븐 이수태평점,편의점,서울특별시 동작구 사당로 301-1 (사당동),198243.8443,442569.8385
세븐일레븐 이촌점,편의점,서울특별시 용산구 이촌로 245 1층 (이촌동),197646.3889,446420.7593
세븐일레븐 이태원센터점,편의점,서울특별시 용산구 우사단로 34 1층 (이태원동),199549.7463,447884.8407
세븐일레븐 인수스카이점,편의점,서울특별시 강북구 인수봉로23길 22-2 지하1층 (수유동),200950.3107,458401.1024
세븐일레븐 일원미래점,편의점,서울특별시 강남구 일원로5길 58 1층 (일원동),207435.093,443331.7307
세븐일레븐 일원상록수점,편의점,서울특별시 강남구 광평로10길 15 상가동 지상1층 131호 (일원동 상록수아파트),207194.6171,442206.84
세븐일레븐 일원석탑점,편의점,서울특별시 강남구 개포로 615 지상1층 106-1호 (개포동 석탑플라자),206618.4252,443390.5606
세븐일레븐 자양3호점,편의점,서울특별시 광진구 자양로13길 99-1 1층 (자양동),207001.2356,447801.9498
세븐일레븐 자양광양점,편의점,서울특별시 광진구 자양로3가길 36 1층 (자양동),207437.1428,447379.6715
세븐일레븐 자양성자초교점,편의점,서울특별시 광진구 뚝섬로 657 1층 (자양동),207234.4224,447716.2453
세븐일레븐 자양타운점,편의점,서울특별시 광진구 뚝섬로57길 39 1층 101호 (자양동),207241.0439,447902.4038
세븐일레븐 잠실고분로점,편의점,서울특별시 송파구 백제고분로19길 18 1층 (잠실동),207643.9555,444911.2308
세븐일레븐 잠실롯데호텔점,편의점,서울특별시 송파구 올림픽로 240 롯데호텔월드 2층 (잠실동),208589.3633,445455.9041
세븐일레븐 잠실본점,편의점,서울특별시 송파구 백제고분로12길 4 (잠실동지상1층),207093.3612,444858.7572
세븐일레븐 잠실새마을시장점,편의점,서울특별시 송파구 석촌호수로 82 1층 103호 (잠실동),207570.3868,445196.5563
세븐일레븐 잠실장미점,편의점,서울특별시 송파구 올림픽로35길 112 장미아파트 B상가 2동 1층 108호 (신천동),208707.0899,446299.3528
세븐일레븐 잠실파크리오,편의점,서울특별시 송파구 올림픽로 435 1층 147호 (신천동 파크리오B상가),209314.26,446483.3161
세븐일레븐 장승배기역점,편의점,서울특별시 동작구 장승배기로 71 (상도동),194553.6783,444641.7432
세븐일레븐 장안3점,편의점,서울특별시 동대문구 천호대로77길 84 1층 (장안동),205523.3864,451458.6886
세븐일레븐 장안노블레스점,편의점,서울특별시 동대문구 장한로2길 52 B동 1층 101호 102호 (장안동),205931.8131,451042.3693
세븐일레븐 장안대로점,편의점,서울특별시 동대문구 장한로 92 화성빌딩 1층 104호 (장안동),206097.0295,451827.4382
세븐일레븐 장안래미안점,편의점,서울특별시 동대문구 답십리로69길 55 105호 (장안동),206450.4325,452492.041
세븐일레븐 장안썬앤빌점,편의점,서울특별시 동대문구 장한로 91 1층 109호 (장안동),206057.9851,451879.2209
세븐일레븐 장안위니드점,편의점,서울특별시 동대문구 장한로10길 51 101호 (장안동 위니드펠리체),206120.1468,451360.8718
세븐일레븐 장안현대홈타운점,편의점,서울특별시 동대문구 답십리로72길 34 1층 (장안동),206443.5177,452051.1082
세븐일레븐 장위꿈의숲점,편의점,서울특별시 성북구 장월로 136 1층 (장위동),204370.0985,457210.6457
세븐일레븐 장위동방점,편의점,서울특별시 성북구 장위로6길 2 1층 (장위동),203287.3675,456732.1256
세븐일레븐 장위드림점,편의점,서울특별시 성북구 장월로 113 (장위동),204199.3712,457072.0086
세븐일레븐 장위행복점,편의점,서울특별시 성북구 장위로21다길 31 1층 (장위동),203955.2588,456979.5923
세븐일레븐 장한평하임점,편의점,서울특별시 성동구 천호대로 416 1층 102호 (용답동 힐데스하임),205682.6618,450972.5047
세븐일레븐 전농점,편의점,서울특별시 동대문구 서울시립대로 31 1층 123호 (전농동 동아아파트),203967.7835,452510.8493
세븐일레븐 정릉e편한세상점,편의점,서울특별시 성북구 북악산로 851 (정릉동 정릉2차이편한세상 상가 101호),201604.6273,455202.8498
세븐일레븐 정릉데시앙점,편의점,서울특별시 성북구 서경로 28 상가동 제1층 61013호 (정릉동 길음뉴타운 데시앙),201353.0353,456009.4828
세븐일레븐 정릉온누리점,편의점,서울특별시 성북구 보국문로16길 75 1층 (정릉동),200827.9667,456754.2512
세븐일레븐 정릉이수점,편의점,서울특별시 성북구 북악산로 842 (정릉동),201494.7995,455210.8511
세븐일레븐 종각점,편의점,서울특별시 종로구 삼일대로17길 51 1층 (관철동),198575.6146,451869.597
세븐일레븐 종로 관수점,편의점,서울특별시 종로구 삼일대로20길 19 1층 (관수동),198958.2838,451941.7215
세븐일레븐 종로뉴익선점,편의점,서울특별시 종로구 돈화문로 66 원광빌딩 1층 (와룡동),199153.4251,452459.1772
세븐일레븐 종로숭인점,편의점,서울특별시 종로구 숭인동길 70-13 1층 (숭인동),201923.4061,452887.2204
세븐일레븐 종로재동점,편의점,서울특별시 종로구 북촌로5길 4 1층 (재동),198582.8361,453024.0182
세븐일레븐 종로창의문점,편의점,서울특별시 종로구 창의문로 170 (부암동),196738.282,454729.0487
세븐일레븐 종로청운점,편의점,서울특별시 종로구 자하문로 115 1층 101호 (청운동),197248.7477,453781.3529
세븐일레븐 종암동덕기숙사점,편의점,서울특별시 성북구 종암로 123 1층 (종암동),202859.0624,455408.3488
세븐일레븐 종합운동장역점,편의점,서울특별시 송파구 올림픽로 지하 23 지하1층 218-01호 (잠실동 종합운동장역(2호선) ),206498.4388,445434.1428
세븐일레븐 중계1단지점,편의점,서울특별시 노원구 동일로210길 22 7703동 지하층 1호 (중계동 중계주공1단지아파트),205684.2083,460544.3995
세븐일레븐 중계건영점,편의점,서울특별시 노원구 노원로22길 77 104호 (중계동),206487.1361,460693.0594
세븐일레븐 중계본점,편의점,서울특별시 노원구 중계로 170 홍원빌딩 101102호 (중계동),207099.2115,460862.1122
세븐일레븐 중계브라운,편의점,서울특별시 노원구 동일로203가길 29 1층 112113호 (중계동 브라운스톤중계),205601.926,459732.1286
세븐일레븐 중계씨앤미점,편의점,서울특별시 노원구 동일로204가길 34 105호 (중계동),205953.0437,459822.6089
세븐일레븐 중계은행사거리점,편의점,서울특별시 노원구 중계로18길 9 101102103호 (중계동),206794.6059,460976.2652
세븐일레븐 중계은행점,편의점,서울특별시 노원구 중계로 220 조충빌딩 1층 102호 (중계동),206609.7283,460947.2869
세븐일레븐 중곡양지점,편의점,서울특별시 광진구 동일로64길 9 양지마트 1층 (중곡동),206582.5458,450957.0819
세븐일레븐 중구삼화점,편의점,서울특별시 중구 을지로5길 16 (을지로2가),198591.4875,451623.0202
세븐일레븐 중구성동고점,편의점,서울특별시 중구 다산로44길 95 1층 (신당동),201901.8623,451407.3061
세븐일레븐 중구센터원점,편의점,서울특별시 중구 을지로5길 26 지하1층 (수하동),198620.9343,451681.958
세븐일레븐 중구스카이점,편의점,서울특별시 중구 퇴계로 139 (충무로2가 지상1층),198814.8844,451003.687
세븐일레븐 중구예관점,편의점,서울특별시 중구 마른내로 98 1층 (예관동),199828.0502,451328.2254
세븐일레븐 중구예장점,편의점,서울특별시 중구 필동로8길 50-16 1층 (예장동),199442.4635,450413.8977
세븐일레븐 중구장충초교점,편의점,서울특별시 중구 청구로 91-12 1층 (신당동),200984.7799,450899.9468
세븐일레븐 중랑동성점,편의점,서울특별시 중랑구 신내로 126 상가동동 1층 107호 (신내동 동성아파트),208536.1637,456379.4787
세븐일레븐 중랑망우점,편의점,서울특별시 중랑구 상봉로26길 55 1층 (망우동),208427.8971,454863.0987
세븐일레븐 중랑스마트빌점,편의점,서울특별시 중랑구 망우로36길 26 B동 101호 (상봉동 스마트빌),206858.0872,454567.0924
세븐일레븐 중랑신내로점,편의점,서울특별시 중랑구 신내로 7 1층 (신내동),208481.7961,455288.1731
세븐일레븐 중림종로학사점,편의점,서울특별시 중구 청파로 439 1층 (중림동),197184.0326,450720.2809
세븐일레븐 중화점,편의점,서울특별시 중랑구 동일로140길 25 감로빌딩 1층 (중화동),207045.7443,455795.0021
세븐일레븐 중화태능점,편의점,서울특별시 중랑구 중랑역로 28 1층 (중화동),206646.3715,454919.5515
세븐일레븐 창동3주공점,편의점,서울특별시 도봉구 해등로 82 주공3단지아파트 상가동 1층 1호 (창동),203619.6654,460949.9256
세븐일레븐 창동길가온점,편의점,서울특별시 도봉구 도봉로112길 41 1층 (창동),203192.1219,460516.7291
세븐일레븐 창동우성점,편의점,서울특별시 도봉구 덕릉로61길 10 1층 (창동),203435.07,459881.1101
세븐일레븐 창동주공점,편의점,서울특별시 도봉구 해등로 47 주공3단지아파트 나상가동 101호 (창동),203749.8868,460651.6348
세븐일레븐 창동타운점,편의점,서울특별시 도봉구 덕릉로59차길 28 1층 (창동),203046.7135,459817.5075
세븐일레븐 챌린지스토어점,편의점,서울특별시 송파구 올림픽로 269 1층 (신천동 롯데캐슬골드),208836.1921,445807.7274
세븐일레븐 천경고대점,편의점,서울특별시 성북구 고려대로7가길 52 1층 (안암동2가),202026.4987,453828.2863
세븐일레븐 천왕이펜하우스1호점,편의점,서울특별시 구로구 천왕로 9 1층 102103호 (천왕동 천왕이펜하우스6단지),185893.3141,441811.4822
세븐일레븐 천호강변점,편의점,서울특별시 강동구 올림픽로89길 27-30 1층 (천호동),210875.919,449401.9242
세븐일레븐 천호대로점,편의점,서울특별시 강동구 천호대로 1116 1층 102-2호 (성내동),211878.0977,448049.8263
세븐일레븐 천호로뎀점,편의점,서울특별시 강동구 천중로12길 23 1층 103104호 (천호동),211179.3802,449108.4435
세븐일레븐 천호사거리점,편의점,서울특별시 강동구 천호대로157길 26 1층 (천호동),211200.7016,448517.8258
세븐일레븐 천호성덕점,편의점,서울특별시 강동구 구천면로64길 22 1층 (천호동),212282.4327,449713.3073
세븐일레븐 천호쌍용점,편의점,서울특별시 강동구 올림픽로 659 (천호동),210845.8448,448679.3826
세븐일레븐 천호아마빌레점,편의점,서울특별시 강동구 구천면로41길 30 1층 (천호동),211634.3898,449416.0886
세븐일레븐 천호역한강청년주택점,편의점,서울특별시 강동구 천호대로 989 104호 (천호동 천호역 한강 청년주택),210745.101,448571.7765
세븐일레븐 천호이편한점,편의점,서울특별시 강동구 올림픽로79길 23 1층 (천호동),210880.8738,449088.389
세븐일레븐 천호중앙본점,편의점,서울특별시 강동구 양재대로121길 7 거송빌딩 1층 (천호동),212398.8296,448902.7536
